9907233	100
9301253	31
9504304	100
9505235	100
9506257	100
9606402	100
9607354	100
9611297	100
9702314	89
9704296	100
9803214	89
9903217	31
9311274	13
9502335	34
9611296	100
9612258	100
9301203	100
9301206	74
9502274	491
9503474	100
9302247	13
9501357	13
9501384	13
9502366	13
9504372	31
9511210	31
9610453	1731
9706487	89
9211239	83
9302217	13
9405341	13
9409335	67
9409371	67
9411285	67
9508393	13
9602366	67
9606210	100
9610360	13
9605245	31
9610282	31
9803242	89
9804209	89
9805334	89
112133	1
2171	1
12308	1
104062	1
104110	1
112008	1
9403384	1
9501265	34
9512380	1
9607469	1563
9711261	1
9712252	212
9910236	34
9810333	1
9901418	212
9908432	6
9911280	1
9210215	34
9211304	34
9211321	34
9212203	34
9303284	34
9304257	34
9406263	67
1113	7
1297	29
2227	1
3323	1
4004	1
4173	1
4213	1
5006	1
6001	1
6022	1
6124	1
6225	1
6351	1
6357	1
7038	1
7136	1
7256	1
7360	1
8004	1
8009	1
8018	1
8159	1
8216	1
8255	7
8273	1
9042	1
9054	1
9210	1
11238	1
11358	372
12152	1
12208	1
12271	1
101118	1
101190	8
102012	1
102077	1
102219	8
103020	1
103211	1
104018	1
9309283	1
9404282	1
9408404	1
9411308	1
9509204	1
9607366	1
9607447	1
9703353	1
9704423	1
9705292	1
9707251	1
9712225	1
9712306	1
9801443	29
9802394	1
9802433	1
9804363	1
9805403	1
9806468	1
9808493	1
9809311	1
9809384	1
9810260	1
9810438	29
9812396	1
9903456	1
9903535	1
9905312	1
9909564	1
9910291	1
9911250	34
9911427	7
9911528	1
9512388	3
9702315	3
9704402	1
9707225	5
9709328	320
9207214	6
9207222	58
9209231	58
9211256	75
9211260	75
9211333	537
9302244	7
9303225	58
9303270	75
9304225	6
9306320	6
9307247	6
9307318	34
9307364	7
9308246	6
9308262	6
9308287	6
9308288	6
9308349	7
9309203	34
9309236	7
9310212	75
9310311	34
9310332	7
9311243	6
9311339	6
9311345	7
9311357	7
9312311	6
9312359	6
9401204	58
9401254	7
9402347	58
9402363	34
9403254	192
9403407	6
9405207	6
9405259	1
9405346	6
9405368	1
9406203	7
9406239	7
9407342	58
9408213	7
9408290	6
9408306	6
9408382	7
9408390	58
9409287	6
9409309	29
9409391	6
9409437	34
9409440	6
9409454	7
9410388	1
9411229	8
9411335	58
9412324	6
9412375	34
9501281	7
9501389	192
9502300	8
9502338	6
9502363	34
9503414	6
9503492	6
9505397	6
9506201	6
9506374	7
9507248	7
9507262	1
9508272	1
9510323	34
9510378	7
9908362	6
9302210	15
9308272	58
6056	34
6280	7
7085	1
7233	3
7339	6
8234	296
11184	1
11269	196
11392	1
12161	74
101259	1
102274	1
102345	498
103197	1
9408332	1
9409399	192
9411367	7
9603256	196
9610449	3
9612262	7
9612313	7
9703290	6
9704376	1
9709288	1
9711217	1
9802289	1
9803368	7
9805303	7
9806230	278
9806308	7
9806501	58
9807238	7
9901288	1
9904379	32
9904480	1
9907243	32
9907270	6
9907300	1
9910417	1
10071	849
10222	1
11086	1
12215	1
9405283	1363
9608365	34
9610455	6
9711426	296
9801412	67
9806412	296
9902256	1
9908202	1
9908520	1
9909478	1
9911263	1
9912288	296
9512356	34
9604240	34
9604330	34
9607392	1
9701278	34
9706260	34
9708222	1
9710245	1
9802300	34
9811472	34
9902334	34
9903230	34
9904408	34
9906434	34
9906497	1
9907335	34
9908395	34
9908442	32
9909530	34
9403249	6
9506477	15
9603261	6
9603414	6
2041	2
3090	32
3133	32
6068	6
6136	7
8151	2
8298	1
11396	1
12197	1
12289	2
103324	32
104027	32
104137	165
105084	2
105177	37
105306	34
106050	7
107002	193
107074	6
108195	239
110253	6
110260	1
111167	6
9312215	15
9403341	1
9407406	1
9410253	7
9503486	6
9508250	6
9509268	7
9509329	1
9512225	7
9604412	6
9606354	1
9610208	1
9612433	1
9705356	1
9709382	299
9712417	6
9804254	1
9805422	7
9807223	29
9811377	6
9911321	1
9707293	74
9209291	74
9301212	74
9304219	538
9405274	538
9505393	74
103230	34
9206236	34
9302246	58
9306323	34
9307263	34
9310355	34
9401310	20
9403233	34
9409255	34
9412243	208
9412273	67
9502254	34
9304230	35
9307274	7
9401354	78
9402360	6
9402364	6
9509420	238
9510383	34
301097	4
3033	33
106233	275
106315	4
106344	33
111276	4
112313	170
201160	4
203079	26
203229	4
204087	4
206024	4
207280	170
211047	4
211224	4
211308	4
9406205	35
9506326	4
9507396	4
9509316	114
9602234	4
9602414	60
9603409	114
9609437	114
9704288	35
9801317	4
9903229	4
